CallIndex,SubproblemSize
1573,98
1574,49
1575,25
1576,13
1577,7
1578,4
1579,2
1580,1
1581,1
1582,2
1583,1
1584,1
1585,3
1586,2
1587,1
1588,1
1589,1
1590,6
1591,3
1592,2
1593,1
1594,1
1595,1
1596,3
1597,2
1598,1
1599,1
1600,1
1601,12
1602,6
1603,3
1604,2
1605,1
1606,1
1607,1
1608,3
1609,2
1610,1
1611,1
1612,1
1613,6
1614,3
1615,2
1616,1
1617,1
1618,1
1619,3
1620,2
1621,1
1622,1
1623,1
1624,24
1625,12
1626,6
1627,3
1628,2
1629,1
1630,1
1631,1
1632,3
1633,2
1634,1
1635,1
1636,1
1637,6
1638,3
1639,2
1640,1
1641,1
1642,1
1643,3
1644,2
1645,1
1646,1
1647,1
1648,12
1649,6
1650,3
1651,2
1652,1
1653,1
1654,1
1655,3
1656,2
1657,1
1658,1
1659,1
1660,6
1661,3
1662,2
1663,1
1664,1
1665,1
1666,3
1667,2
1668,1
1669,1
1670,1
1671,49
1672,25
1673,13
1674,7
1675,4
1676,2
1677,1
1678,1
1679,2
1680,1
1681,1
1682,3
1683,2
1684,1
1685,1
1686,1
1687,6
1688,3
1689,2
1690,1
1691,1
1692,1
1693,3
1694,2
1695,1
1696,1
1697,1
1698,12
1699,6
1700,3
1701,2
1702,1
1703,1
1704,1
1705,3
1706,2
1707,1
1708,1
1709,1
1710,6
1711,3
1712,2
1713,1
1714,1
1715,1
1716,3
1717,2
1718,1
1719,1
1720,1
1721,24
1722,12
1723,6
1724,3
1725,2
1726,1
1727,1
1728,1
1729,3
1730,2
1731,1
1732,1
1733,1
1734,6
1735,3
1736,2
1737,1
1738,1
1739,1
1740,3
1741,2
1742,1
1743,1
1744,1
1745,12
1746,6
1747,3
1748,2
1749,1
1750,1
1751,1
1752,3
1753,2
1754,1
1755,1
1756,1
1757,6
1758,3
1759,2
1760,1
1761,1
1762,1
1763,3
1764,2
1765,1
1766,1
1767,1
1768,98
1769,49
1770,25
1771,13
1772,7
1773,4
1774,2
1775,1
1776,1
1777,2
1778,1
1779,1
1780,3
1781,2
1782,1
1783,1
1784,1
1785,6
1786,3
1787,2
1788,1
1789,1
1790,1
1791,3
1792,2
1793,1
1794,1
1795,1
1796,12
1797,6
1798,3
1799,2
1800,1
1801,1
1802,1
1803,3
1804,2
1805,1
1806,1
1807,1
1808,6
1809,3
1810,2
1811,1
1812,1
1813,1
1814,3
1815,2
1816,1
1817,1
1818,1
1819,24
1820,12
1821,6
1822,3
1823,2
1824,1
1825,1
1826,1
1827,3
1828,2
1829,1
1830,1
1831,1
1832,6
1833,3
1834,2
1835,1
1836,1
1837,1
1838,3
1839,2
1840,1
1841,1
1842,1
1843,12
1844,6
1845,3
1846,2
1847,1
1848,1
1849,1
1850,3
1851,2
1852,1
1853,1
1854,1
1855,6
1856,3
1857,2
1858,1
1859,1
1860,1
1861,3
1862,2
1863,1
1864,1
1865,1
1866,49
1867,25
1868,13
1869,7
1870,4
1871,2
1872,1
1873,1
1874,2
1875,1
1876,1
1877,3
1878,2
1879,1
1880,1
1881,1
1882,6
1883,3
1884,2
1885,1
1886,1
1887,1
1888,3
1889,2
1890,1
1891,1
1892,1
1893,12
1894,6
1895,3
1896,2
1897,1
1898,1
1899,1
1900,3
1901,2
1902,1
1903,1
1904,1
1905,6
1906,3
1907,2
1908,1
1909,1
1910,1
1911,3
1912,2
1913,1
1914,1
1915,1
1916,24
1917,12
1918,6
1919,3
1920,2
1921,1
1922,1
1923,1
1924,3
1925,2
1926,1
1927,1
1928,1
1929,6
1930,3
1931,2
1932,1
1933,1
1934,1
1935,3
1936,2
1937,1
1938,1
1939,1
1940,12
1941,6
1942,3
1943,2
1944,1
1945,1
1946,1
1947,3
1948,2
1949,1
1950,1
1951,1
1952,6
1953,3
1954,2
1955,1
1956,1
1957,1
1958,3
1959,2
1960,1
1961,1
1962,1
1963,195
1964,98
1965,49
1966,25
1967,13
1968,7
1969,4
1970,2
1971,1
1972,1
1973,2
1974,1
1975,1
1976,3
1977,2
1978,1
1979,1
1980,1
1981,6
1982,3
1983,2
1984,1
1985,1
1986,1
1987,3
1988,2
1989,1
1990,1
1991,1
1992,12
1993,6
1994,3
1995,2
1996,1
1997,1
1998,1
1999,3
2000,2
2001,1
2002,1
2003,1
2004,6
2005,3
2006,2
2007,1
2008,1
2009,1
2010,3
2011,2
2012,1
2013,1
2014,1
2015,24
2016,12
2017,6
2018,3
2019,2
2020,1
2021,1
2022,1
2023,3
2024,2
2025,1
2026,1
2027,1
2028,6
2029,3
2030,2
2031,1
2032,1
2033,1
2034,3
2035,2
2036,1
2037,1
2038,1
2039,12
2040,6
2041,3
2042,2
2043,1
2044,1
2045,1
2046,3
2047,2
2048,1
2049,1
2050,1
2051,6
2052,3
2053,2
2054,1
2055,1
2056,1
2057,3
2058,2
2059,1
2060,1
2061,1
2062,49
2063,25
2064,13
2065,7
2066,4
2067,2
2068,1
2069,1
2070,2
2071,1
2072,1
2073,3
2074,2
2075,1
2076,1
2077,1
2078,6
2079,3
2080,2
2081,1
2082,1
2083,1
2084,3
2085,2
2086,1
2087,1
2088,1
2089,12
2090,6
2091,3
2092,2
2093,1
2094,1
2095,1
2096,3
2097,2
2098,1
2099,1
2100,1
2101,6
2102,3
2103,2
2104,1
2105,1
2106,1
2107,3
2108,2
2109,1
2110,1
2111,1
2112,24
2113,12
2114,6
2115,3
2116,2
2117,1
2118,1
2119,1
2120,3
2121,2
2122,1
2123,1
2124,1
2125,6
2126,3
2127,2
2128,1
2129,1
2130,1
2131,3
2132,2
2133,1
2134,1
2135,1
2136,12
2137,6
2138,3
2139,2
2140,1
2141,1
2142,1
2143,3
2144,2
2145,1
2146,1
2147,1
2148,6
2149,3
2150,2
2151,1
2152,1
2153,1
2154,3
2155,2
2156,1
2157,1
2158,1
2159,97
2160,49
2161,25
2162,13
2163,7
2164,4
2165,2
2166,1
2167,1
2168,2
2169,1
2170,1
2171,3
2172,2
2173,1
2174,1
2175,1
2176,6
2177,3
2178,2
2179,1
2180,1
2181,1
2182,3
2183,2
2184,1
2185,1
2186,1
2187,12
2188,6
2189,3
2190,2
2191,1
2192,1
2193,1
2194,3
2195,2
2196,1
2197,1
2198,1
2199,6
2200,3
2201,2
2202,1
2203,1
2204,1
2205,3
2206,2
2207,1
2208,1
2209,1
2210,24
2211,12
2212,6
2213,3
2214,2
2215,1
2216,1
2217,1
2218,3
2219,2
2220,1
2221,1
2222,1
2223,6
2224,3
2225,2
2226,1
2227,1
2228,1
2229,3
2230,2
2231,1
2232,1
2233,1
2234,12
2235,6
2236,3
2237,2
2238,1
2239,1
2240,1
2241,3
2242,2
2243,1
2244,1
2245,1
2246,6
2247,3
2248,2
2249,1
2250,1
2251,1
2252,3
2253,2
2254,1
2255,1
2256,1
2257,48
2258,24
2259,12
2260,6
2261,3
2262,2
2263,1
2264,1
2265,1
2266,3
2267,2
2268,1
2269,1
2270,1
2271,6
2272,3
2273,2
2274,1
2275,1
2276,1
2277,3
2278,2
2279,1
2280,1
2281,1
2282,12
2283,6
2284,3
2285,2
2286,1
2287,1
2288,1
2289,3
2290,2
2291,1
2292,1
2293,1
2294,6
2295,3
2296,2
2297,1
2298,1
2299,1
2300,3
2301,2
2302,1
2303,1
2304,1
2305,24
2306,12
2307,6
2308,3
2309,2
2310,1
2311,1
2312,1
2313,3
2314,2
2315,1
2316,1
2317,1
2318,6
2319,3
2320,2
2321,1
2322,1
2323,1
2324,3
2325,2
2326,1
2327,1
2328,1
2329,12
2330,6
2331,3
2332,2
2333,1
2334,1
2335,1
2336,3
2337,2
2338,1
2339,1
2340,1
2341,6
2342,3
2343,2
2344,1
2345,1
2346,1
2347,3
2348,2
2349,1
2350,1
2351,1
2352,390
2353,195
2354,98
2355,49
2356,25
2357,13
2358,7
2359,4
2360,2
2361,1
2362,1
2363,2
2364,1
2365,1
2366,3
2367,2
2368,1
2369,1
2370,1
2371,6
2372,3
2373,2
2374,1
2375,1
2376,1
2377,3
2378,2
2379,1
2380,1
2381,1
2382,12
2383,6
2384,3
2385,2
2386,1
2387,1
2388,1
2389,3
2390,2
2391,1
2392,1
2393,1
2394,6
2395,3
2396,2
2397,1
2398,1
2399,1
2400,3
2401,2
2402,1
2403,1
2404,1
2405,24
2406,12
2407,6
2408,3
2409,2
2410,1
2411,1
2412,1
2413,3
2414,2
2415,1
2416,1
2417,1
2418,6
2419,3
2420,2
2421,1
2422,1
2423,1
2424,3
2425,2
2426,1
2427,1
2428,1
2429,12
2430,6
2431,3
2432,2
2433,1
2434,1
2435,1
2436,3
2437,2
2438,1
2439,1
2440,1
2441,6
2442,3
2443,2
2444,1
2445,1
2446,1
2447,3
2448,2
2449,1
2450,1
2451,1
2452,49
2453,25
2454,13
2455,7
2456,4
2457,2
2458,1
2459,1
2460,2
2461,1
2462,1
2463,3
2464,2
2465,1
2466,1
2467,1
2468,6
2469,3
2470,2
2471,1
2472,1
2473,1
2474,3
2475,2
2476,1
2477,1
2478,1
2479,12
2480,6
2481,3
2482,2
2483,1
2484,1
2485,1
2486,3
2487,2
2488,1
2489,1
2490,1
2491,6
2492,3
2493,2
2494,1
2495,1
2496,1
2497,3
2498,2
2499,1
2500,1
2501,1
2502,24
2503,12
2504,6
2505,3
2506,2
2507,1
2508,1
2509,1
2510,3
2511,2
2512,1
2513,1
2514,1
2515,6
2516,3
2517,2
2518,1
2519,1
2520,1
2521,3
2522,2
2523,1
2524,1
2525,1
2526,12
2527,6
2528,3
2529,2
2530,1
2531,1
2532,1
2533,3
2534,2
2535,1
2536,1
2537,1
2538,6
2539,3
2540,2
2541,1
2542,1
2543,1
2544,3
2545,2
2546,1
2547,1
2548,1
2549,97
2550,49
2551,25
2552,13
2553,7
2554,4
2555,2
2556,1
2557,1
2558,2
2559,1
2560,1
2561,3
2562,2
2563,1
2564,1
2565,1
2566,6
2567,3
2568,2
2569,1
2570,1
2571,1
2572,3
2573,2
2574,1
2575,1
2576,1
2577,12
2578,6
2579,3
2580,2
2581,1
2582,1
2583,1
2584,3
2585,2
2586,1
2587,1
2588,1
2589,6
2590,3
2591,2
2592,1
2593,1
2594,1
2595,3
2596,2
2597,1
2598,1
2599,1
2600,24
2601,12
2602,6
2603,3
2604,2
2605,1
2606,1
2607,1
2608,3
2609,2
2610,1
2611,1
2612,1
2613,6
2614,3
2615,2
2616,1
2617,1
2618,1
2619,3
2620,2
2621,1
2622,1
2623,1
2624,12
2625,6
2626,3
2627,2
2628,1
2629,1
2630,1
2631,3
2632,2
2633,1
2634,1
2635,1
2636,6
2637,3
2638,2
2639,1
2640,1
2641,1
2642,3
2643,2
2644,1
2645,1
2646,1
2647,48
2648,24
2649,12
2650,6
2651,3
2652,2
2653,1
2654,1
2655,1
2656,3
2657,2
2658,1
2659,1
2660,1
2661,6
2662,3
2663,2
2664,1
2665,1
2666,1
2667,3
2668,2
2669,1
2670,1
2671,1
2672,12
2673,6
2674,3
2675,2
2676,1
2677,1
2678,1
2679,3
2680,2
2681,1
2682,1
2683,1
2684,6
2685,3
2686,2
2687,1
2688,1
2689,1
2690,3
2691,2
2692,1
2693,1
2694,1
2695,24
2696,12
2697,6
2698,3
2699,2
2700,1
2701,1
2702,1
2703,3
2704,2
2705,1
2706,1
2707,1
2708,6
2709,3
2710,2
2711,1
2712,1
2713,1
2714,3
2715,2
2716,1
2717,1
2718,1
2719,12
2720,6
2721,3
2722,2
2723,1
2724,1
2725,1
2726,3
2727,2
2728,1
2729,1
2730,1
2731,6
2732,3
2733,2
2734,1
2735,1
2736,1
2737,3
2738,2
2739,1
2740,1
2741,1
2742,195
2743,98
2744,49
2745,25
2746,13
2747,7
2748,4
2749,2
2750,1
2751,1
2752,2
2753,1
2754,1
2755,3
2756,2
2757,1
2758,1
2759,1
2760,6
2761,3
2762,2
2763,1
2764,1
2765,1
2766,3
2767,2
2768,1
2769,1
2770,1
2771,12
2772,6
2773,3
2774,2
2775,1
2776,1
2777,1
2778,3
2779,2
2780,1
2781,1
2782,1
2783,6
2784,3
2785,2
2786,1
2787,1
2788,1
2789,3
2790,2
2791,1
2792,1
2793,1
2794,24
2795,12
2796,6
2797,3
2798,2
2799,1
2800,1
2801,1
2802,3
2803,2
2804,1
2805,1
2806,1
2807,6
2808,3
2809,2
2810,1
2811,1
2812,1
2813,3
2814,2
2815,1
2816,1
2817,1
2818,12
2819,6
2820,3
2821,2
2822,1
2823,1
2824,1
2825,3
2826,2
2827,1
2828,1
2829,1
2830,6
2831,3
2832,2
2833,1
2834,1
2835,1
2836,3
2837,2
2838,1
2839,1
2840,1
2841,49
2842,25
2843,13
2844,7
2845,4
2846,2
2847,1
2848,1
2849,2
2850,1
2851,1
2852,3
2853,2
2854,1
2855,1
2856,1
2857,6
2858,3
2859,2
2860,1
2861,1
2862,1
2863,3
2864,2
2865,1
2866,1
2867,1
2868,12
2869,6
2870,3
2871,2
2872,1
2873,1
2874,1
2875,3
2876,2
2877,1
2878,1
2879,1
2880,6
2881,3
2882,2
2883,1
2884,1
2885,1
2886,3
2887,2
2888,1
2889,1
2890,1
2891,24
2892,12
2893,6
2894,3
2895,2
2896,1
2897,1
2898,1
2899,3
2900,2
2901,1
2902,1
2903,1
2904,6
2905,3
2906,2
2907,1
2908,1
2909,1
2910,3
2911,2
2912,1
2913,1
2914,1
2915,12
2916,6
2917,3
2918,2
2919,1
2920,1
2921,1
2922,3
2923,2
2924,1
2925,1
2926,1
2927,6
2928,3
2929,2
2930,1
2931,1
2932,1
2933,3
2934,2
2935,1
2936,1
2937,1
2938,97
2939,49
2940,25
2941,13
2942,7
2943,4
2944,2
2945,1
2946,1
2947,2
2948,1
2949,1
2950,3
2951,2
2952,1
2953,1
2954,1
2955,6
2956,3
2957,2
2958,1
2959,1
2960,1
2961,3
2962,2
2963,1
2964,1
2965,1
2966,12
2967,6
2968,3
2969,2
2970,1
2971,1
2972,1
2973,3
2974,2
2975,1
2976,1
2977,1
2978,6
2979,3
2980,2
2981,1
2982,1
2983,1
2984,3
2985,2
2986,1
2987,1
2988,1
2989,24
2990,12
2991,6
2992,3
2993,2
